txn_id,account_id,txn_date,txn_type,amount,channel
T000493,A00410,8/4/2025,Credit,484317.13,NEFT
T000494,A00379,11/29/2023,Debit,86011.41,UPI
T000495,A00720,4/22/2024,Credit,473037.76,NEFT
T000496,A00060,12/4/2024,Debit,110903.9,NEFT
T000497,A00186,11/3/2024,Credit,347329.38,ATM
T000498,A00299,6/11/2025,Credit,171728.19,NEFT
T000499,A00569,7/28/2025,Debit,304007.99,ATM
T000500,A01188,1/4/2024,Debit,343250.09,NEFT
T000501,A00713,3/4/2024,Debit,51200.14,UPI
T000502,A00722,9/11/2025,Debit,430239.06,UPI
T000503,A00329,5/22/2024,Debit,469795.76,ATM
T000504,A01026,2/6/2024,Credit,53194.69,Branch
T000505,A00496,11/28/2024,Debit,355336.58,ATM
T000506,A01035,8/20/2025,Credit,184678.79,NEFT
T000507,A01168,7/25/2025,Debit,12927.07,UPI
T000508,A00140,8/20/2024,Debit,322945.83,ATM
T000509,A00203,7/7/2025,Debit,259515.6,Branch
T000510,A01185,1/11/2024,Credit,478133.86,IMPS
T000511,A00029,3/20/2024,Credit,474793.58,IMPS
T000512,A01084,7/20/2025,Credit,279386.58,Branch
T000513,A00445,5/23/2024,Debit,7914.64,IMPS
T000514,A00393,8/27/2025,Credit,160288.66,UPI
T000515,A00578,12/23/2024,Credit,243935.41,NEFT
T000516,A00352,7/29/2025,Debit,340083.52,IMPS
T000517,A01101,2/23/2025,Credit,412448.51,Branch
T000518,A00009,9/24/2023,Debit,112180.93,UPI
T000519,A00203,7/18/2024,Credit,97160.35,NEFT
T000520,A00439,12/10/2024,Credit,314101.06,NEFT
T000521,A01033,4/27/2024,Credit,60076.89,UPI
T000522,A00973,1/27/2025,Credit,337745.81,UPI
T000523,A00751,3/1/2024,Credit,256203.87,ATM
T000524,A00380,8/10/2024,Credit,288524.59,Branch
T000525,A00901,11/26/2024,Credit,463166.68,Branch
T000526,A00220,1/20/2025,Debit,56687.13,UPI
T000527,A00371,2/9/2024,Debit,240660.55,NEFT
T000528,A00727,1/12/2024,Debit,242176.12,NEFT
T000529,A00778,3/31/2024,Credit,23540.23,Branch
T000530,A00869,8/7/2025,Credit,260819.14,ATM
T000531,A00439,6/6/2025,Credit,352372.59,Branch
T000532,A01054,1/3/2024,Credit,291030.28,UPI
T000533,A00467,7/13/2025,Debit,134639.98,ATM
T000534,A00835,12/31/2024,Credit,18941.5,NEFT
T000535,A00232,8/21/2025,Debit,419297.55,Branch
T000536,A00644,6/3/2024,Debit,105171.91,IMPS
T000537,A00254,5/4/2024,Credit,153859.48,IMPS
T000538,A00955,3/22/2024,Credit,162690.47,ATM
T000539,A00226,10/7/2023,Debit,226893,IMPS
T000540,A01065,5/28/2024,Credit,163451.24,IMPS
T000541,A00279,1/14/2024,Credit,163950.3,IMPS
T000542,A01016,7/13/2024,Debit,53700.39,Branch
T000543,A00740,6/20/2024,Credit,364493.34,UPI
T000544,A00591,6/30/2024,Credit,183118.45,UPI
T000545,A01142,11/19/2023,Credit,443060.83,UPI
T000546,A00084,6/26/2024,Debit,408787.65,UPI
T000547,A00169,4/17/2024,Debit,237980.23,Branch
T000548,A00672,5/12/2025,Credit,422953.12,Branch
T000549,A01012,6/22/2025,Credit,262309.94,Branch
T000550,A00237,11/9/2024,Debit,119150.6,IMPS
T000551,A00789,11/9/2023,Credit,213182.42,NEFT
T000552,A00581,7/26/2025,Debit,425794.51,ATM
T000553,A00936,12/11/2023,Credit,22991.51,NEFT
T000554,A00639,1/19/2025,Credit,479904.13,Branch
T000555,A00910,7/25/2024,Credit,132950.64,ATM
T000556,A00463,12/21/2024,Credit,423317.88,UPI
T000557,A01135,3/30/2025,Credit,348593.25,NEFT
T000558,A00835,6/5/2025,Credit,321691.69,IMPS
T000559,A00596,6/28/2025,Credit,54641.44,Branch
T000560,A00877,2/9/2024,Credit,475198.36,NEFT
T000561,A00387,1/21/2025,Credit,396247.89,IMPS
T000562,A00143,8/19/2024,Debit,17692.58,NEFT
T000563,A00975,7/10/2025,Credit,176994.37,ATM
T000564,A00753,2/23/2025,Credit,228370.82,Branch
T000565,A00368,1/1/2024,Debit,307897.81,NEFT
T000566,A00027,1/26/2025,Credit,473992.78,Branch
T000567,A01007,8/9/2024,Debit,61094.65,NEFT
T000568,A00216,1/24/2024,Credit,295908.23,Branch
T000569,A00812,12/20/2024,Credit,236496.57,Branch
T000570,A00898,8/12/2025,Credit,30165.15,UPI
T000571,A01071,11/20/2024,Debit,366277.64,Branch
T000572,A00175,8/27/2024,Debit,65904.04,UPI
T000573,A00245,7/21/2025,Debit,239059.11,NEFT
T000574,A00294,11/7/2023,Debit,135913.85,IMPS
T000575,A00809,10/13/2024,Credit,64974.97,IMPS
T000576,A00821,10/27/2024,Debit,422366.62,UPI
T000577,A00209,11/13/2023,Debit,263438.87,IMPS
T000578,A00346,6/15/2024,Debit,428241.05,UPI
T000579,A00133,5/1/2025,Credit,174223.3,ATM
T000580,A00745,2/1/2025,Debit,81478.48,Branch
T000581,A00408,1/15/2025,Credit,68511.2,NEFT
T000582,A00694,9/9/2024,Credit,165513.52,IMPS
T000583,A00411,9/7/2024,Debit,404568.03,IMPS
T000584,A00828,9/2/2024,Debit,404714.93,UPI
T000585,A00252,7/1/2024,Debit,214133.07,Branch
T000586,A00477,8/1/2025,Credit,29278.74,UPI
T000587,A00870,5/26/2025,Debit,162295.14,NEFT
T000588,A01023,9/28/2023,Debit,386485.48,NEFT
T000589,A00571,10/12/2023,Credit,253269.07,UPI
T000590,A01192,8/10/2024,Debit,396168.57,NEFT
T000591,A00560,7/16/2025,Credit,224944.86,NEFT
T000592,A00820,12/31/2024,Debit,221156.52,ATM
T000593,A00730,12/2/2023,Credit,149395.22,Branch
T000594,A00975,12/29/2024,Credit,83878.17,IMPS
T000595,A00829,10/16/2024,Credit,246406.66,UPI
T000596,A00993,12/22/2023,Debit,169011.47,Branch
T000597,A01048,1/15/2024,Debit,168708.94,UPI
T000598,A00572,6/23/2025,Debit,370426.86,UPI
T000599,A00302,12/26/2023,Debit,334690.45,UPI
T000600,A00932,8/24/2025,Debit,270720.6,NEFT
T000601,A00222,2/2/2025,Debit,169834.15,ATM
T000602,A00251,9/26/2024,Credit,294201.78,ATM
T000603,A00514,7/27/2025,Credit,482271.25,Branch
T000604,A01003,8/3/2024,Debit,398321.56,UPI
T000605,A01019,5/2/2024,Debit,158731.91,NEFT
T000606,A00473,3/9/2025,Credit,356366.81,IMPS
T000607,A00276,2/18/2025,Credit,306862.55,UPI
T000608,A00061,3/15/2025,Debit,88969.78,NEFT
T000609,A00204,3/10/2024,Debit,64535.53,IMPS
T000610,A00109,11/24/2023,Debit,479006.76,UPI
T000611,A00140,4/13/2024,Debit,455252.33,Branch
T000612,A01021,1/22/2025,Credit,483820.43,IMPS
T000613,A00055,3/22/2025,Debit,406227.7,UPI
T000614,A00367,6/1/2025,Credit,214110.83,Branch
T000615,A00784,3/5/2025,Credit,166214.16,NEFT
T000616,A00670,10/12/2024,Debit,68149.02,UPI
T000617,A00313,9/24/2024,Credit,425521.47,ATM
T000618,A00621,8/25/2025,Debit,441256.75,ATM
T000619,A00198,12/27/2024,Debit,21533.18,UPI
T000620,A00157,3/4/2025,Debit,400830.58,UPI
T000621,A01065,12/16/2023,Credit,186314.55,UPI
T000622,A01009,5/24/2025,Debit,114863.74,NEFT
T000623,A00955,2/4/2025,Debit,323705.29,ATM
T000624,A00414,9/19/2024,Debit,116121.57,NEFT
T000625,A00602,4/26/2025,Debit,479234.82,Branch
T000626,A01020,11/17/2023,Credit,65650.84,Branch
T000627,A01005,7/10/2025,Debit,438698.13,UPI
T000628,A01034,1/14/2025,Credit,441553.72,Branch
T000629,A00536,7/28/2025,Credit,413555.4,ATM
T000630,A01111,9/26/2024,Credit,399676.12,ATM
T000631,A00704,4/24/2024,Debit,434255.7,Branch
T000632,A01108,8/14/2024,Credit,34714.36,IMPS
T000633,A01120,1/16/2024,Credit,2884.3,IMPS
T000634,A00037,3/9/2025,Credit,170030.89,UPI
T000635,A00065,9/11/2025,Debit,16991.27,IMPS
T000636,A00882,2/9/2025,Debit,102125.23,ATM
T000637,A00244,7/5/2025,Credit,316539.27,UPI
T000638,A00786,1/9/2025,Credit,277817.47,IMPS
T000639,A00922,1/13/2024,Credit,91156.3,IMPS
T000640,A00645,3/31/2024,Credit,50274.65,ATM
T000641,A00771,9/4/2025,Credit,151700.89,NEFT
T000642,A00907,10/8/2023,Debit,425575.95,NEFT
T000643,A00942,5/16/2025,Debit,262443.47,ATM
T000644,A00074,2/2/2024,Credit,191595.47,Branch
T000645,A00068,12/7/2024,Credit,293258.11,NEFT
T000646,A00363,3/22/2025,Credit,497550.7,IMPS
T000647,A01141,3/27/2025,Credit,245365.64,UPI
T000648,A00621,10/9/2024,Debit,249842.27,UPI
T000649,A00337,8/9/2024,Credit,425185.99,ATM
T000650,A01007,2/5/2025,Debit,495232.48,IMPS
T000651,A00883,8/22/2024,Credit,111120.55,NEFT
T000652,A00276,4/3/2024,Credit,224557.28,ATM
T000653,A00640,12/2/2023,Credit,318697.18,ATM
T000654,A00797,4/25/2024,Debit,220587.81,UPI
T000655,A00999,2/8/2024,Credit,474733.81,Branch
T000656,A00225,2/6/2024,Debit,321608.48,ATM
T000657,A01166,4/18/2024,Debit,74937.37,ATM
T000658,A01005,2/8/2024,Credit,3282.05,ATM
T000659,A01135,4/5/2025,Debit,183210.42,Branch
T000660,A01105,3/11/2024,Credit,257705.48,UPI
T000661,A01172,4/7/2024,Credit,369400.35,UPI
T000662,A00963,5/30/2025,Credit,83937.7,NEFT
T000663,A00975,9/9/2024,Debit,184480.29,UPI
T000664,A01152,2/16/2025,Credit,104654.49,Branch
T000665,A00321,8/26/2024,Credit,479349.93,Branch
T000666,A01038,12/4/2024,Debit,262961.25,UPI
T000667,A00115,4/21/2024,Debit,402711.84,UPI
T000668,A00802,12/4/2023,Debit,86519.67,UPI
T000669,A00540,5/4/2024,Debit,271728.02,NEFT
T000670,A01014,1/22/2024,Debit,408196.38,IMPS
T000671,A00774,1/16/2025,Credit,368549.38,ATM
T000672,A00723,6/25/2024,Debit,95292.82,ATM
T000673,A00583,7/19/2025,Debit,31551.5,Branch
T000674,A00657,3/10/2024,Debit,100170.53,UPI
T000675,A00126,7/14/2025,Credit,71691.98,IMPS
T000676,A00058,6/19/2025,Credit,420599.41,ATM
T000677,A00093,1/31/2025,Debit,3641.43,ATM
T000678,A00263,3/24/2024,Debit,152504.24,IMPS
T000679,A00751,6/12/2024,Credit,46392.78,ATM
T000680,A00715,2/11/2024,Credit,188640.45,Branch
T000681,A01196,10/30/2024,Credit,4156.61,UPI
T000682,A00056,2/1/2025,Credit,45016.51,IMPS
T000683,A00699,10/5/2023,Credit,122449.77,IMPS
T000684,A00780,5/7/2025,Debit,131268.95,ATM
T000685,A00200,3/11/2025,Debit,80159.38,NEFT
T000686,A00877,10/24/2024,Credit,358800.54,IMPS
T000687,A00707,8/20/2024,Credit,231646.73,NEFT
T000688,A00732,1/10/2024,Debit,12210.27,IMPS
T000689,A00844,5/30/2025,Credit,82613.06,ATM
T000690,A00720,9/9/2024,Debit,235883.21,IMPS
T000691,A00116,7/24/2025,Credit,259388.78,ATM
T000692,A00501,4/2/2025,Credit,43637.24,IMPS
T000693,A00508,7/7/2024,Credit,228068.13,IMPS
T000694,A00481,5/17/2025,Debit,393482.78,UPI
T000695,A00640,3/24/2025,Credit,449935.83,IMPS
T000696,A00174,5/3/2024,Credit,240091.78,NEFT
T000697,A00135,7/14/2025,Credit,160492.35,UPI
T000698,A00625,4/23/2025,Debit,373438.62,Branch
T000699,A00235,7/24/2024,Debit,181657.38,NEFT
T000700,A00692,4/17/2024,Credit,313904.49,ATM
T000701,A00348,6/27/2024,Debit,241968.29,ATM
T000702,A00041,10/13/2023,Credit,189516.91,Branch
T000703,A01103,8/22/2025,Debit,431382.59,NEFT
T000704,A00668,11/24/2024,Debit,471074.65,UPI
T000705,A00077,4/11/2024,Debit,162784.58,IMPS
T000706,A00944,10/2/2023,Debit,309343.9,UPI
T000707,A00866,12/14/2023,Debit,255512.99,UPI
T000708,A01164,10/27/2023,Debit,387781.47,NEFT
T000709,A01055,4/9/2025,Credit,334925.14,IMPS
T000710,A00863,9/2/2024,Debit,226841.28,ATM
T000711,A00547,2/20/2024,Debit,449835.76,IMPS
T000712,A00042,7/3/2024,Credit,276944.5,IMPS
T000713,A00962,3/24/2024,Credit,364805.17,UPI
T000714,A00046,7/21/2024,Debit,196308.53,UPI
T000715,A00649,1/11/2025,Credit,274732.1,ATM
T000716,A00774,7/10/2024,Debit,90908.09,UPI
T000717,A01169,10/7/2023,Credit,219824.31,UPI
T000718,A00800,4/10/2024,Credit,60552.79,IMPS
T000719,A00661,1/7/2025,Debit,234439.36,ATM
T000720,A01173,4/5/2024,Credit,31754.64,ATM
T000721,A00201,5/6/2025,Debit,343772.67,Branch
T000722,A01001,8/6/2024,Credit,99240.76,NEFT
T000723,A00205,3/4/2025,Credit,393627.11,NEFT
T000724,A00422,2/9/2024,Credit,364178.9,ATM
T000725,A00689,7/20/2024,Credit,462904.91,IMPS
T000726,A01018,12/13/2024,Credit,327732.5,NEFT
T000727,A01030,10/31/2023,Debit,483313.45,UPI
T000728,A00696,6/28/2024,Debit,478349.83,UPI
T000729,A00342,4/15/2024,Credit,463050.96,ATM
T000730,A00614,3/22/2025,Debit,162978.72,IMPS
T000731,A00745,3/19/2024,Credit,86354.68,NEFT
T000732,A00893,3/3/2025,Credit,288366.37,NEFT
T000733,A00414,2/25/2025,Credit,283480.62,NEFT
T000734,A01018,9/27/2023,Credit,307443.12,ATM
T000735,A00155,5/16/2024,Debit,370523.19,UPI
T000736,A01098,5/9/2024,Credit,440791.2,IMPS
T000737,A00439,2/1/2025,Debit,477675.45,UPI
T000738,A00589,3/30/2025,Debit,366429.28,IMPS
T000739,A00544,10/21/2024,Credit,399721.54,IMPS
T000740,A00098,12/29/2024,Debit,328657.83,IMPS
T000741,A00609,2/28/2025,Credit,292629.85,Branch
T000742,A01175,10/8/2024,Credit,320214.72,NEFT
T000743,A00824,11/16/2024,Debit,118212.4,IMPS
T000744,A00463,3/14/2024,Debit,275374.4,IMPS
T000745,A00189,5/10/2025,Credit,118303.72,ATM
T000746,A01185,2/10/2025,Debit,83365.26,IMPS
T000747,A00195,7/8/2024,Debit,326694.5,UPI
T000748,A00690,11/24/2023,Credit,351264.88,NEFT
T000749,A00560,11/10/2024,Debit,122336.14,Branch
T000750,A00138,9/26/2024,Debit,288844.82,NEFT
T000751,A01161,1/12/2024,Debit,447271.37,UPI
T000752,A01088,7/22/2025,Credit,101672.93,Branch
T000753,A00974,8/30/2025,Credit,278016.47,ATM
T000754,A00875,4/30/2025,Debit,154099.9,NEFT
T000755,A00430,1/6/2024,Debit,208995.91,IMPS
T000756,A00712,12/17/2024,Credit,244602.7,ATM
T000757,A00158,5/11/2025,Debit,322338.78,IMPS
T000758,A00619,11/28/2023,Debit,368583.76,NEFT
T000759,A01034,8/11/2025,Credit,441264.92,NEFT
T000760,A00615,5/19/2025,Debit,109511.12,ATM
T000761,A00887,3/3/2024,Credit,404140.09,Branch
T000762,A01106,10/4/2024,Debit,144992.41,Branch
T000763,A00642,12/26/2023,Debit,470954.98,IMPS
T000764,A00410,8/9/2025,Credit,285564.75,ATM
T000765,A00849,4/7/2024,Credit,130592.86,ATM
T000766,A00824,6/7/2024,Credit,127022.73,IMPS
T000767,A00515,11/27/2023,Credit,405400.66,Branch
T000768,A01056,5/3/2024,Credit,387487.99,Branch
T000769,A00929,8/11/2024,Credit,305645.3,Branch
T000770,A01122,8/31/2024,Credit,362542.38,UPI
T000771,A00370,9/6/2025,Debit,90312.19,UPI
T000772,A00039,7/10/2025,Debit,223468.68,NEFT
T000773,A01058,8/1/2025,Debit,412452.03,UPI
T000774,A00383,5/4/2025,Debit,430321.06,ATM
T000775,A01182,2/24/2024,Debit,219454.12,UPI
T000776,A01023,12/23/2023,Credit,93478.68,NEFT
T000777,A00437,2/15/2024,Debit,87247.85,Branch
T000778,A00958,3/26/2024,Credit,35034.25,UPI
T000779,A00549,8/17/2024,Debit,27813.22,IMPS
T000780,A01092,9/18/2023,Debit,123320.03,NEFT
T000781,A00889,2/26/2025,Credit,450546.19,NEFT
T000782,A01160,6/11/2024,Credit,234308.66,NEFT
T000783,A00123,9/4/2025,Credit,263547.33,ATM
T000784,A01070,10/13/2024,Credit,248900.69,IMPS
T000785,A00411,1/21/2024,Debit,56345.29,UPI
T000786,A00747,8/4/2025,Debit,245214.72,UPI
T000787,A00948,10/15/2024,Debit,447701.82,NEFT
T000788,A00303,2/7/2025,Debit,163505.7,NEFT
T000789,A00493,8/2/2025,Debit,289831.32,IMPS
T000790,A00309,7/1/2024,Debit,279200.29,NEFT
T000791,A00615,8/31/2024,Debit,457498.88,UPI
T000792,A00892,2/3/2024,Debit,121589.3,Branch
T000793,A00841,7/12/2025,Debit,74704.86,IMPS
T000794,A00653,9/24/2023,Credit,406179.15,Branch
T000795,A00132,8/1/2025,Debit,376399.22,NEFT
T000796,A00417,5/16/2025,Credit,49368.35,IMPS
T000797,A00845,9/7/2025,Debit,396637.49,Branch
T000798,A00547,6/1/2025,Debit,198626.13,ATM
T000799,A00588,9/15/2024,Debit,395313.81,UPI
T000800,A00329,10/12/2024,Credit,431502.78,NEFT
T000801,A00526,10/8/2023,Credit,274034.94,NEFT
T000802,A00484,2/4/2024,Credit,86715.84,Branch
T000803,A00832,1/2/2024,Credit,441697.4,NEFT
T000804,A00489,7/17/2025,Credit,132729.25,UPI
T000805,A00233,12/13/2023,Debit,277149.59,IMPS
T000806,A00308,10/14/2023,Debit,303329.32,UPI
T000807,A00394,3/17/2025,Credit,469869.47,IMPS
T000808,A00057,2/15/2024,Credit,442424.23,Branch
T000809,A00503,6/2/2025,Credit,259360.14,Branch
T000810,A00636,2/14/2025,Credit,253007.11,ATM
T000811,A00951,7/14/2025,Credit,284503.76,NEFT
T000812,A00995,1/7/2025,Credit,174721.53,IMPS
T000813,A01147,2/25/2024,Credit,105371.81,UPI
T000814,A00894,9/29/2023,Debit,370016.56,UPI
T000815,A00865,7/23/2025,Debit,352505.95,Branch
T000816,A00076,5/29/2024,Debit,186159.22,IMPS
T000817,A00414,4/14/2025,Credit,257215.84,NEFT
T000818,A00327,8/2/2024,Debit,92409.64,ATM
T000819,A00559,1/28/2025,Credit,318749.82,ATM
T000820,A00280,11/14/2024,Credit,197233.45,ATM
T000821,A00060,12/24/2023,Credit,30534.42,Branch
T000822,A00530,7/26/2025,Credit,418943.44,NEFT
T000823,A00569,3/23/2025,Debit,375328.36,UPI
T000824,A01128,10/5/2023,Credit,498773.09,Branch
T000825,A00361,4/8/2024,Credit,384307.49,NEFT
T000826,A00087,9/2/2024,Debit,101077.4,NEFT
T000827,A00996,6/23/2024,Debit,139137.28,IMPS
T000828,A00041,10/5/2023,Credit,151121.55,NEFT
T000829,A00114,5/26/2024,Credit,461280.08,UPI
T000830,A00172,5/19/2025,Credit,322738.88,ATM
T000831,A00643,12/15/2024,Credit,407354.9,IMPS
T000832,A00611,12/5/2023,Debit,427607.29,NEFT
T000833,A00131,12/13/2023,Debit,286968.77,UPI
T000834,A00834,8/12/2025,Credit,54829.47,NEFT
T000835,A00745,9/30/2023,Credit,33297.58,Branch
T000836,A00185,8/4/2025,Debit,417608.52,Branch
T000837,A00813,11/24/2023,Debit,81586.07,ATM
T000838,A00288,2/29/2024,Debit,105104.7,ATM
T000839,A00484,12/21/2023,Credit,364006.1,Branch
T000840,A00230,10/24/2023,Credit,449280.01,UPI
T000841,A01170,9/15/2025,Debit,433809.48,IMPS
T000842,A01025,1/25/2025,Debit,11518.01,Branch
T000843,A00248,1/15/2025,Credit,74692.77,ATM
T000844,A01069,5/15/2025,Credit,288636.5,NEFT
T000845,A01189,2/22/2024,Debit,389632.33,IMPS
T000846,A01076,3/3/2025,Credit,364910.45,ATM
T000847,A00516,2/29/2024,Credit,293481.07,NEFT
T000848,A01017,10/12/2023,Debit,174188.95,IMPS
T000849,A00185,1/13/2025,Credit,12112.57,IMPS
T000850,A00488,2/19/2024,Debit,151465.05,ATM
T000851,A00251,9/20/2023,Credit,239036.57,NEFT
T000852,A00642,8/4/2024,Credit,326911.98,UPI
T000853,A00675,12/20/2023,Credit,367487.57,IMPS
T000854,A01197,7/24/2025,Debit,96506.35,Branch
T000855,A00799,9/20/2023,Credit,306078.88,Branch
T000856,A00484,11/17/2024,Credit,98246.68,NEFT
T000857,A00867,11/21/2023,Debit,2555.75,NEFT
T000858,A00447,9/22/2024,Debit,207850.65,UPI
T000859,A00296,2/16/2024,Credit,235101.3,IMPS
T000860,A00219,7/18/2024,Credit,105287.51,ATM
T000861,A00359,6/16/2025,Credit,296783.13,IMPS
T000862,A00439,3/2/2024,Debit,46555.32,IMPS
T000863,A00563,10/29/2023,Credit,483710.56,ATM
T000864,A00901,2/24/2024,Debit,72677.51,Branch
T000865,A00837,9/29/2023,Debit,24303.39,IMPS
T000866,A00521,2/17/2025,Credit,75550.77,NEFT
T000867,A00115,2/11/2025,Debit,75978.51,IMPS
T000868,A01005,12/20/2023,Debit,103702.09,NEFT
T000869,A01093,1/28/2025,Debit,59127.8,IMPS
T000870,A00768,7/9/2025,Debit,343424.3,IMPS
T000871,A00232,6/9/2025,Debit,350230.96,UPI
T000872,A00649,7/4/2024,Credit,230226.34,IMPS
T000873,A01118,8/21/2025,Debit,233329.75,UPI
T000874,A00868,10/23/2024,Debit,330125.39,IMPS
T000875,A00973,12/8/2023,Credit,26846.38,Branch
T000876,A00505,11/14/2024,Debit,302958.07,ATM
T000877,A00569,4/17/2025,Credit,373035.94,NEFT
T000878,A00297,1/29/2025,Debit,44709.37,NEFT
T000879,A00744,1/29/2024,Credit,56443.52,ATM
T000880,A00974,1/15/2024,Debit,201407.88,Branch
T000881,A00754,3/27/2024,Debit,64838.29,NEFT
T000882,A00632,4/9/2024,Credit,90435.42,Branch
T000883,A00044,9/24/2023,Credit,60566.3,Branch
T000884,A00072,8/25/2025,Debit,360863.18,Branch
T000885,A00112,4/30/2025,Credit,223300.85,ATM
T000886,A00491,4/11/2024,Debit,361527.38,ATM
T000887,A00519,10/10/2023,Credit,330892.67,UPI
T000888,A01132,11/13/2023,Credit,462772.77,IMPS
T000889,A00788,3/14/2025,Debit,380000,IMPS
T000890,A00634,7/22/2024,Debit,466207.97,UPI
T000891,A00744,7/5/2025,Debit,99055.87,Branch
T000892,A00250,6/11/2024,Debit,311524.71,ATM
T000893,A01096,12/17/2024,Credit,364867.5,ATM
T000894,A00485,11/6/2024,Debit,18607.81,Branch
T000895,A00907,1/13/2025,Debit,285984.73,NEFT
T000896,A00796,1/16/2024,Credit,215781.13,NEFT
T000897,A00017,9/17/2023,Debit,168722.86,ATM
T000898,A00805,7/6/2024,Credit,268120.61,IMPS
T000899,A00524,5/20/2024,Debit,330202.58,Branch
T000900,A00617,8/20/2024,Credit,227726.09,IMPS
T000901,A00185,10/11/2024,Debit,438448.57,ATM
T000902,A00483,2/23/2024,Debit,405648.48,NEFT
T000903,A00610,8/14/2025,Credit,388346.71,UPI
T000904,A00431,1/15/2025,Credit,51904.42,NEFT
T000905,A00329,6/20/2025,Credit,382203.6,IMPS
T000906,A00899,4/12/2024,Debit,141094.29,IMPS
T000907,A00650,2/16/2024,Credit,50319.29,ATM
T000908,A00833,6/11/2024,Credit,142296.77,NEFT
T000909,A00070,8/27/2024,Debit,394939.52,ATM
T000910,A00562,9/23/2023,Credit,341552.55,UPI
T000911,A00165,4/10/2024,Debit,312711.66,UPI
T000912,A01007,10/20/2023,Debit,70391.55,IMPS
T000913,A00965,6/16/2024,Debit,168644.1,NEFT
T000914,A00846,2/9/2024,Debit,4470.2,IMPS
T000915,A00682,12/25/2023,Debit,332495.25,Branch
T000916,A00866,12/27/2023,Debit,490993.72,Branch
T000917,A00206,9/1/2024,Credit,75149.03,UPI
T000918,A00329,10/13/2024,Debit,143427.81,UPI
T000919,A00535,11/13/2023,Debit,64490.82,ATM
T000920,A01037,5/2/2025,Debit,420011.69,IMPS
T000921,A00136,2/12/2025,Debit,295741.47,IMPS
T000922,A00721,11/2/2024,Credit,350342.78,IMPS
T000923,A00862,11/25/2023,Credit,183426.93,UPI
T000924,A01122,2/13/2024,Debit,483841.4,ATM
T000925,A00670,12/1/2024,Debit,360814.95,IMPS
T000926,A00929,3/30/2024,Credit,419839.07,IMPS
T000927,A00057,12/16/2023,Debit,33102.19,ATM
T000928,A00107,12/4/2024,Debit,371081.82,Branch
T000929,A00377,7/15/2025,Credit,327612.68,UPI
T000930,A00909,1/16/2024,Debit,402700.54,UPI
T000931,A00279,3/24/2025,Credit,107387.62,UPI
T000932,A00007,5/20/2025,Credit,333508.58,IMPS
T000933,A00821,3/28/2024,Debit,298141.75,IMPS
T000934,A00410,6/4/2025,Credit,64188.85,IMPS
T000935,A00626,9/28/2023,Debit,347310.84,Branch
T000936,A00643,10/8/2024,Credit,248329.37,NEFT
T000937,A01180,10/3/2024,Credit,8642.56,ATM
T000938,A00169,9/25/2023,Debit,48674.31,Branch
T000939,A00227,4/18/2025,Debit,484445.86,ATM
T000940,A00324,8/14/2025,Credit,59413.3,Branch
T000941,A00512,1/15/2025,Debit,137803.42,IMPS
T000942,A01058,12/16/2024,Debit,211988.67,Branch
T000943,A00267,6/20/2025,Credit,179572.13,Branch
T000944,A00841,2/19/2024,Credit,163386.81,IMPS
T000945,A00655,2/8/2024,Credit,183408.64,NEFT
T000946,A00925,6/20/2024,Credit,153541.88,UPI
T000947,A00980,8/7/2024,Debit,462017.62,Branch
T000948,A00274,6/5/2024,Credit,106085.1,NEFT
T000949,A00534,11/8/2023,Credit,13618.37,Branch
T000950,A00356,11/2/2024,Credit,470762.18,ATM
T000951,A00671,8/31/2024,Credit,444062.34,IMPS
T000952,A00578,4/18/2024,Credit,389282.68,IMPS
T000953,A00407,1/6/2025,Debit,12920.21,UPI
T000954,A00173,11/12/2023,Debit,495050.99,Branch
T000955,A00849,12/5/2024,Credit,465099.6,IMPS
T000956,A00753,5/9/2024,Debit,211287.65,UPI
